,0,1,2,3
46,0.33314821052353205,0.2931077683005993,0.3118555714224697,0.25883360040369907
47,0.4623914735688667,0.02002546191215515,0.25131258066499496,0.020549727603793144
48,0.572535323161622,0.29614808245948926,0.2760620497132191,0.36632985294728443
49,0.5688457210316087,0.020024359226226807,0.35383858771007337,0.34966255694026277
50,0.592847753002505,0.3062379286674788,0.4136379458806274,0.02071884274482727
51,0.6277717760022237,0.020024357363581657,0.4604684743662972,0.3079312636867625
52,0.021159639582037926,0.3916088601500736,0.5281297897596292,0.020025936886668205
53,0.02122672274708748,0.3658798743549583,0.020903296768665314,0.3364768802642108
54,0.6111989777922203,0.3232127092196085,0.5131212910572006,0.3699693953723714
55,0.02002611756324768,0.3135127689179421,0.42311290541649543,0.02065994031727314
56,0.530103825942019,0.02063368260860443,0.02100563794374466,0.30445979128054734
57,0.5256987033717131,0.3314234527657558,0.5250574343700455,0.28842258564846923
58,0.021038521081209183,0.29114843951926034,0.5573655477208438,0.020596465095877647
59,0.45373590181836043,0.25434514725914,0.5185398652326921,0.32861450662969466
60,0.4406098966308214,0.18871310386447976,0.4362061041561728,0.34467671175914955
61,0.020890165120363235,0.15500833315316573,0.3667291102251899,0.020644381642341614
62,0.4325088859955971,0.1860353952402532,0.3452321563289805,0.3200171088870947
63,0.40700639221679535,0.020297322422266006,0.020719630643725395,0.020025867968797684
64,0.020848695188760757,0.11559744324370878,0.26247149720782137,0.19522302182598592
65,0.38799300628267996,0.10501190786690526,0.2938850578300677,0.2070856136360374
66,0.47715184477533873,0.1858239497267165,0.37807553486961193,0.2772235397662969
67,0.5957582083635123,0.3203684244778891,0.4387319156526877,0.020402099937200546
68,0.5793750208805825,0.3683268054102164,0.4119203558439299,0.3613452387531237
69,0.021165238693356514,0.2799914756737135,0.3234999555936919,0.351316319877475
70,0.02113369107246399,0.020722776651382446,0.25095809572805605,0.3331753132821639
71,0.40718348900905527,0.15150982381709538,0.23102493389688555,0.020689252763986588
72,0.4496828027057775,0.16882379025440822,0.21545385589303773,0.4125654330436173
73,0.42429183939562126,0.18219675539156746,0.19863911078576207,0.5295738548418966
74,0.3479574840146823,0.020325182005763054,0.18193292617576384,0.020809654146432877
75,0.1782318814711742,0.020352113991975784,0.17294127743323962,0.021037496626377106
76,0.020682629197835922,0.14843284685478686,0.2063295334618567,0.520991694482905
77,0.18690320009664418,0.18173972901596785,0.22342817182928928,0.5750497787604855
78,0.02002592198550701,0.15487028565489358,0.22251034898992747,0.021020881831645966
79,0.043544220529474154,0.07890349736328375,0.24474138623186853,0.4888221993146722
80,0.0,0.0975132628532106,0.2660653683090232,0.02002604305744171
81,0.020070921629667282,0.152605912786744,0.26144210955321695,0.4042032235644741
82,0.09929360847490687,0.16455585641692638,0.02052001655101776,0.3582583927032784
83,0.2400762328422354,0.21176923146629406,0.29771274337537024,0.34758345993808853
84,0.02018451690673828,0.020316580310463905,0.3558841764175487,0.3820206840657135
85,0.6650858362565747,0.34692779175300104,0.35570890513087056,0.020681889727711678
86,0.8018145362015241,0.3412896646143463,0.3231396777939021,0.4683201849713622
87,0.8719602241556057,0.330315460530362,0.30176095064485114,0.4475334132467675
88,0.8358320919758421,0.334668728701374,0.2795346014376268,0.020918600261211395
89,0.7134494939479281,0.020647747442126274,0.27472900447456355,0.43878527091716635
90,0.5355190922918244,0.42406125563555985,0.2793169399111625,0.020026007667183876
91,0.43124069472711607,0.02002587914466858,0.2701255265437691,0.02086096629500389
92,0.5492522231467363,0.3796490696493584,0.25828855460182687,0.4997668352059831
93,0.7100646233531229,0.3537397677518224,0.020528115332126617,0.5316807155081041
94,0.021075550466775894,0.020745055750012398,0.15347233830627544,0.5718086909681098
95,0.6316429596692021,0.26665543790801133,0.19125854882622587,0.5239314971637207
96,0.3993237136804436,0.020025944337248802,0.22814676192358016,0.3272830594082325
97,0.20957059913426052,0.0,0.27434820813117317,0.18091564551450923
98,0.25212310936727744,0.006751536756644139,0.3458219523726483,0.1970344425201629
99,0.392923271728227,0.0547832645693655,0.02053653448820114,0.25076433581137936
100,0.4984692898374587,0.07549327764844807,0.020678412169218063,0.02038194239139557
101,0.020771145820617676,0.10038963765767756,0.27928104075788585,0.273419485056596
102,0.6480107104248123,0.13366685794689243,0.020025920122861862,0.2321988310150988
103,0.7166903259291255,0.1817921460945209,0.020546365529298782,0.25880212623593934
104,0.7427321386450139,0.25699550222873707,0.37562512554618815,0.34167857409189206
105,0.6387144572363155,0.29018124739742335,0.3589329433855222,0.3796694091017418
106,0.02144591696560383,0.2769681782512303,0.020737143233418465,0.020670223981142044
107,0.5605489841613136,0.26756941917532384,0.020704269409179688,0.41099865334693314
108,0.4919370987431036,0.22387797891041678,0.18377132762338433,0.020025916397571564
109,0.49191367438414424,0.17002128150217877,0.18376879811226374,0.44242569566936857
110,0.5325598721480617,0.020435746759176254,0.020355284214019775,0.40522959984339174
111,0.43135831365713895,0.10138890913038526,0.020355280488729477,0.020868077874183655
112,0.02104327455163002,0.07818838788617216,0.38890331068135026,0.3416790666122817
113,0.3708087232145014,0.1424343564480171,0.41417803384031193,0.3288473314229539
114,0.02002605050802231,0.02014157362282276,0.020763251930475235,0.020670225843787193
115,0.5194439377315582,0.18142430758878403,0.02081281878054142,0.18337939189690078
116,0.020024361088871956,0.19186852890903178,0.42854523043733583,0.22543396890676737
117,0.6221415406019011,0.2119515898981281,0.3811544258644641,0.29358756845319284
118,0.6177936469071704,0.02037157118320465,0.020840942859649658,0.31818652049682883
119,0.5753504922417185,0.16647742233965407,0.4527443297239165,0.3198715416847433
120,0.637484572098983,0.19558749402816375,0.020025979727506638,0.37126809998935634
121,0.75301128617242,0.020320454612374306,0.020888229832053185,0.44727039259893153
122,0.8039720278689837,0.020379038527607918,0.3638535252675802,0.4672652197067733
123,0.7527712709142873,0.30344494831811836,0.2774961203322086,0.45252568267447124
124,0.02156165987253189,0.2811891363833803,0.25272225882784327,0.430001061646557
125,0.5972919695847797,0.02059444785118103,0.21585050504533995,0.45202259207913487
126,0.6195822466177646,0.2637116928067157,0.1542580610349697,0.020843790844082832
127,0.6048988748922616,0.2565019005547086,0.16736071047191256,0.020886821672320366
128,0.48864338177307837,0.23745400128588495,0.23096782113850436,0.5725084586994327
129,0.021182816475629807,0.22900843338186908,0.3115021817154745,0.02002599462866783
130,0.02095814049243927,0.020462896674871445,0.39725065395731446,0.3633866216790983
131,0.5973418083032025,0.2826541795317211,0.3876899361194267,0.33532771417261986
132,0.6600295294202294,0.2583694583699004,0.02077963761985302,0.29142400730348694
133,0.6557384787169981,0.24329110311058408,0.2803275976151859,0.2396807743080246
134,0.5540417371216294,0.21892378867528975,0.26149430949151287,0.1921849338201074
135,0.5031824085872946,0.21989236716379723,0.22831445094586894,0.2094136878988599
136,0.5952371911517977,0.2437823506376678,0.23013981323479035,0.31861628713529877
137,0.6395390069076605,0.24453668486161356,0.2465016418188553,0.020406771451234818
138,0.021164238452911377,0.2342108528353205,0.02044827863574028,0.020624570548534393
139,0.02124927192926407,0.24165593916994113,0.020480969920754433,0.020025290548801422
140,0.5184544913232817,0.29471207280937384,0.2391077119803184,0.020025821402668953
141,0.020026125013828278,0.3444055408024954,0.18235750541113163,0.46790484040429886
142,0.021015971899032593,0.3718448593307784,0.11207813077263173,0.020024361088871956
143,0.7281341956977582,0.3799019663155653,0.0203524399548769,0.514421112956539
144,0.5941161800693827,0.2818141258871755,0.1972196605513846,0.41543948249973206
145,0.4580437849466793,0.16703534448169993,0.4716698299328125,0.02100815623998642
146,0.021162081509828568,0.02055141143500805,0.6368400861457555,0.24586839740928645
147,0.6929197171736386,0.21389783952648073,0.020925123244524002,0.2728580287979184
148,0.574978417058869,0.16577856146551123,0.6626043858882336,0.2278927642659072
149,0.44393916689796165,0.14120681453119466,0.6447826406705901,0.189808606795725
150,0.3700426349760857,0.11208521066981764,0.021293379366397858,0.22548459042689137
151,0.020871035754680634,0.10550821207909289,0.5147212545425013,0.299207722133282
152,0.4576777110601228,0.1859837855732941,0.02002614364027977,0.31590164656653175
153,0.5637173547382038,0.02019714005291462,0.6048355529939028,0.25383695161565245
154,0.6252239592791562,0.25068905161661825,0.5450509651529908,0.250005236965537
155,0.02110348641872406,0.2637536455379302,0.5030908592415289,0.31462871017692534
156,0.021221837028861046,0.29233065404490727,0.47018234051380725,0.360500238332535
157,0.02002607472240925,0.020515404641628265,0.42615412143593395,0.02061666175723076
158,0.49041141155585993,0.020572345703840256,0.02092222310602665,0.3835467676268959
159,0.020024361088871956,0.24406837610795637,0.4942434632087293,0.3879709165068826
160,0.4926556675997129,0.24640858424454376,0.020026009529829025,0.4121731489171362
161,0.5329553771869612,0.2616306781973021,0.505056597811804,0.02076141908764839
162,0.40341266194881287,0.28932162088174795,0.5449754993660877,0.020808888599276543
163,0.021044038236141205,0.2881296144706539,0.020989999175071716,0.3393254163182531
164,0.4126147057870655,0.27262684174670854,0.5188014389169229,0.33793062290763315
165,0.6048332669114617,0.25833043624550606,0.5384088749620768,0.020665571093559265
166,0.020809754729270935,0.2443571645806203,0.021016642451286316,0.3239689802754021
167,0.7983795541005014,0.25702974320290767,0.48039740032155615,0.3038760596503514
168,0.8093642953930709,0.27767280658981386,0.02002604305744171,0.34097734418972747
169,0.7529339819488508,0.24525176665315543,0.4674051406865156,0.3777549729604339
170,0.021571822464466095,0.020543158054351807,0.5428564992283258,0.3829644441995416
171,0.798208475535102,0.020478472113609314,0.6116308116491987,0.020741332322359085
172,0.02002624049782753,0.23152667391585982,0.6205087297895411,0.3655539577140145
173,0.7219775580320817,0.02002546563744545,0.6073229404344933,0.2873902096032845
174,0.020024362951517105,0.19741167965188874,0.5788355251039735,0.02071731723845005
175,0.02140652760863304,0.17861189394837967,0.5105480194885919,0.2267964909495526
176,0.4236497138222445,0.1246048811709731,0.46656742761872694,0.21691809473589893
177,0.4827182337277278,0.11470464191701897,0.47435064617413547,0.224194841041039
178,0.5915164544122065,0.1823371172144943,0.5193140717127942,0.250558684846479
179,0.6312968299972948,0.020215803757309914,0.5386179320755031,0.262705662060577
180,0.021157076582312584,0.020352397114038467,0.4867714888870216,0.21973512806486536
181,0.5141263684524667,0.2902851913380199,0.4477903412264336,0.22294917647851617
182,0.5838320402371004,0.330253454960191,0.4354867074617468,0.2713509270901274
183,0.6843446541905516,0.3367045512982734,0.4590449953507789,0.25726419456621596
184,0.021142279729247093,0.28495649129639294,0.46224612195278625,0.2734785980887885
185,0.6518334035178742,0.21652821438579833,0.40578320229594866,0.3398564743575598
186,0.5013025349641304,0.16241777703919946,0.3558124298042126,0.3601283892207108
187,0.021272793412208557,0.14481846512329638,0.020796366035938263,0.3468518881492156
188,0.32406734885199595,0.15149070035109885,0.29920923495448337,0.32564264207009025
189,0.020026134327054024,0.020276743918657303,0.020025961101055145,0.3055838674040329
190,0.3351450901563382,0.14482089502120338,0.020586026832461357,0.020638495683670044
191,0.4200365832187024,0.1755763834020984,0.4937556325300983,0.23583181431652311
192,0.4268953952774134,0.0202767476439476,0.4852257015372534,0.02002585679292679
193,0.37055698794112285,0.020338784903287888,0.45152755043127424,0.020459655672311783
194,0.3973191500544786,0.020024973899126053,0.4628010293701341,0.18549598942567033
195,0.5182566651938795,0.15077636115809417,0.49731515482327826,0.19883046047739256
196,0.6501924536763264,0.21010477269147756,0.020907843485474586,0.2473985335817272
197,0.6768675816760218,0.2556428422162572,0.48318167319696403,0.30175873424822064
198,0.6444152918882056,0.2903872784465598,0.4760866462088805,0.3269062675457223
199,0.6761855231768268,0.31175973412870495,0.4504025471832409,0.32495633940498725
200,0.706474773186212,0.3062872061042473,0.020933721214532852,0.33127626777485236
201,0.6989376554691074,0.02061096578836441,0.30464722937919636,0.30450539983985214
202,0.6615180806760936,0.17776972772204228,0.275274294793879,0.020649651065468788
203,0.5990902290015594,0.020025789737701416,0.2730986509362461,0.2829319507486521
204,0.5460586268870633,0.0782982807165443,0.21934849488929392,0.020025882869958878
205,0.49802416568354585,0.11185632529392574,0.18659848793802605,0.21993426431047503
206,0.45721469868220344,0.13830154046603843,0.020426679402589798,0.020024361088871956
207,0.4444445394564983,0.13480442293208145,0.3804240273058334,0.2615282422589559
208,0.020896950736641884,0.17033852251860804,0.4482793848015567,0.28190421466875615
209,0.020872022956609726,0.23624426845108842,0.46863291367675414,0.0205109640955925
210,0.5258995228069341,0.2564251718561754,0.4485779108946143,0.3365962752036543
211,0.4032702473990841,0.22807404218012475,0.415343806046497,0.020025543868541718
212,0.41137438915907276,0.23264026967932278,0.4355164387079918,0.3410666737469922
213,0.5473067515081763,0.27471792339572576,0.4408071356515896,0.40985343316705236
214,0.5699362410345528,0.281484831356036,0.3805088472513251,0.4661847566001427
215,0.5281186731416596,0.25882643395642757,0.35213560678648276,0.02080434560775757
216,0.5597716041178988,0.286971760430038,0.36242364058176835,0.36768187509579264
217,0.604800555014788,0.33157254907018385,0.34883114498387396,0.020025966688990593
218,0.5927568856739079,0.02056168019771576,0.2912682089610632,0.4830579123042671
219,0.021182628348469734,0.28398768548394593,0.24212069104619038,0.5559408485105872
220,0.021159464493393898,0.3164379296281805,0.02057023160159588,0.5451089668529543
221,0.6431191398384669,0.34821959323565677,0.23091685338386633,0.47559773209817874
222,0.7145398391513064,0.020620249211788177,0.235459492418415,0.46173715909486335
223,0.7027904827428944,0.3523908168813819,0.23458882435543696,0.4688571919916079
224,0.6679857044479202,0.33592110646099893,0.2997311477136949,0.4718547621239091
225,0.6506039040332509,0.3432533568124032,0.02045717090368271,0.47459350571957326
226,0.6330962506027883,0.020658839493989944,0.31391189534810954,0.5074200199241325
227,0.02127044089138508,0.4281264243798616,0.3728340263406921,0.020930815488100052
228,0.7312726099367199,0.4315617896812532,0.020615238696336746,0.6815372998072091
229,0.6624317811032204,0.4307947624381073,0.4275003602409887,0.6712615067105088
230,0.686253506370754,0.46404775868000325,0.41915852926715946,0.627611883087638
231,0.653917210675941,0.47329507804008164,0.43671114084140694,0.5944468246294297
232,0.5058166236382992,0.46507973751798215,0.4329927519420696,0.5637166653370443
233,0.45102764605022616,0.020928286015987396,0.020856913179159164,0.5447215569950825
234,0.48307156378855903,0.37599286260578985,0.020849641412496567,0.5867774614660051
235,0.020884878933429718,0.020026009529829025,0.2809571162713458,0.6603222371697273
236,0.02094731107354164,0.020737865939736366,0.24099496598537282,0.6991841371540055
237,0.4603917799663424,0.020024359226226807,0.2687441115183979,0.5656019895450162
238,0.34232255991769994,0.020025942474603653,0.020469972863793373,0.021363168954849243
239,0.3399999984419535,0.19697716168590632,0.372700004299645,0.23046643978949122
240,0.3690887242609753,0.020024359226226807,0.41389940574221284,0.02002616971731186
241,0.020666908472776413,0.126924375228069,0.4452629538444919,0.02044893056154251
242,0.3744706584573689,0.020024357363581657,0.45848662460853495,0.3347020071619367
243,0.27316246505351804,0.1837581775579459,0.4364673991531561,0.2829877275725037
244,0.230306400510208,0.13829604823462988,0.38426181403737625,0.22763059720297105
245,0.3223422665123104,0.12885586846630062,0.3913492978684515,0.24907527226463777
246,0.3831146913798642,0.020263558253645897,0.4485845813778792,0.33392184065813446
247,0.3583704505668053,0.20787791393535052,0.02076805755496025,0.020486105233430862
248,0.33014888393176667,0.202981440067783,0.020880108699202538,0.3147708721853017
249,0.27453168845174575,0.02040369063615799,0.4035477934831327,0.26465430287812824
250,0.02064741775393486,0.11743008004499475,0.4009229186426057,0.21372857070830384
251,0.02053689770400524,0.1216658217994853,0.4159759401931981,0.19973071788147925
252,0.02002587914466858,0.020221330225467682,0.3952349425076909,0.22149212268255636
253,0.4217593175936929,0.17732577461446714,0.3728162610629272,0.2085485222991164
254,0.4414256627168476,0.020024839788675308,0.40271291621605787,0.2354286690106399
255,0.02082766592502594,0.16959087350231283,0.37347696188139895,0.33264670896352555
256,0.333036846136197,0.1464918745432609,0.2980427129226662,0.020458851009607315
257,0.3804678881955792,0.16104640298299822,0.28182993560299113,0.3040297729399948
258,0.3905799477587498,0.22923039369722423,0.2916569684015313,0.2601176530946976
259,0.47514997008563953,0.020309505984187126,0.020551443099975586,0.26785657860387946
260,0.6317329597588273,0.020446456968784332,0.3403977542673865,0.2758828517511096
261,0.020931895822286606,0.02002505213022232,0.39514223451943464,0.20148933217859785
262,0.525168622753369,0.251600213608663,0.41431090569829515,0.06640873554820559
263,0.020026013255119324,0.1990026930071099,0.4857739139233478,0.0
264,0.7123091431476601,0.17818296469950984,0.020813077688217163,0.020117569714784622
265,0.625619660160559,0.17439814138171536,0.6193790772785163,0.06204577340267098
266,0.02138815075159073,0.23987778679793648,0.5999391779168582,0.02457790480130656
267,0.8639607636788189,0.020336415618658066,0.5631203225842801,0.021345553750237556
268,0.020026177167892456,0.25222431228642994,0.5080014862356933,0.041728689458681356
269,0.02167441137135029,0.2602115158494897,0.5223374109352709,0.09132110764608936
270,0.7682478340428587,0.26005992023249425,0.5682501659667174,0.14845016142328796
271,0.7133048173926646,0.21632725197374958,0.02102348767220974,0.16297155073877556
272,0.7441975665579621,0.21802671598197962,0.02111223340034485,0.21543353822100053
273,0.02139003947377205,0.28267933635684267,0.5263238330730335,0.33540622202616693
274,0.7207817208097058,0.32001737752263015,0.4916917914826959,0.3633108532733679
275,0.5968913493300576,0.3035072282169954,0.021031206473708153,0.020657820627093315
276,0.5811379076070258,0.29239420012889916,0.020964059978723526,0.3511436228561546
277,0.021167419850826263,0.3186218986687552,0.29640060140138563,0.3527316248465466
278,0.021137088537216187,0.361585537293859,0.36000873324751687,0.020688913762569427
279,0.5080623555828384,0.3255118794702433,0.3956722820680817,0.22907066215034275
280,0.35075541439813995,0.23942403463258144,0.02070639096200466,0.11936168483065054
281,0.02099582925438881,0.22406941196328362,0.45025507460073777,0.020446140319108963
282,0.42244897484238075,0.2412431458875183,0.4876514239338027,0.32317063456840667
283,0.432487608216652,0.21571683524478422,0.519371081563974,0.3807896612635233
284,0.5185507681312738,0.02047046832740307,0.570238094733494,0.020633600652217865
285,0.6596016575604913,0.020419403910636902,0.567860551085573,0.32165852549715673
286,0.7697893121673411,0.23073535332048487,0.46604006345185345,0.27300654631188404
287,0.8150713739559158,0.22338294428629174,0.44060483563680797,0.020630601793527603
288,0.6969695962882643,0.17705562736375274,0.513554042003347,0.14825512168588445
289,0.5179141193834872,0.12240003073239722,0.5123416596000575,0.17824644640896037
290,0.4379135676171867,0.13515298829318867,0.4470122632346256,0.020283687859773636
291,0.4238535181571923,0.17316606626103978,0.4262002304490528,0.020344164222478867
292,0.4972165031538558,0.02025720104575157,0.020877037197351456,0.20768460975408387
293,0.5016131136342855,0.02033393085002899,0.020836355164647102,0.2603049622339538
294,0.38520261248097254,0.1818446123643507,0.4608867064249986,0.3112356184044203
295,0.37885899786883215,0.2218055076351344,0.02002597786486149,0.34790804673304865
296,0.4374271987380236,0.25250141224180356,0.27915040979306965,0.02060992456972599
297,0.48934731325166886,0.2445351031042949,0.020024359226226807,0.020682532340288162
298,0.020858313888311386,0.288728191085754,0.24086885510051215,0.49188586809833
299,0.611194948638977,0.33887186329557945,0.24143829892547986,0.02002592384815216
300,0.47909595153836504,0.020565178245306015,0.020469719544053078,0.49181214531755557
301,0.33474416394405726,0.28205440447505326,0.2723634662814104,0.4325885878242614
302,0.020939577370882034,0.020025677978992462,0.3277714706117326,0.4320932535507478
303,0.5673310248783938,0.310633120597695,0.3538857499797854,0.49458643246665085
304,0.6203472010896642,0.3112887469917426,0.29233369500665535,0.5237865419849947
305,0.02111046388745308,0.3299337805574621,0.20076687892545161,0.48702733322125136
306,0.5154671498069766,0.32371957535725693,0.11973740551680101,0.4823595381994197
307,0.020026076585054398,0.30246332784883,0.03179841899522445,0.4984001135730671
308,0.7550789988179161,0.020634686574339867,0.0,0.4971967171966543
309,0.9414968092505371,0.020592495799064636,0.05494825747053317,0.48943136362631573
310,0.9426424765885858,0.33265901275387666,0.14812676008307535,0.5040360583480061
311,0.8295502789882703,0.26682308777773517,0.020094189792871475,0.5685429467419936
312,0.6800779537806625,0.25537083186536635,0.2572610033316946,0.020988021045923233
313,0.5784661453983939,0.27741570725449916,0.2590913197311261,0.5460663318336019
314,0.5270766594839179,0.2483177819475619,0.2926746628114162,0.4944144845537838
315,0.021131940186023712,0.19724453383631385,0.38012609170080436,0.44859315952043644
316,0.3640088354858321,0.1749309702202084,0.47167444287638394,0.38039286352647445
317,0.2948110105287017,0.020382363349199295,0.02074599638581276,0.32946839446565873
318,0.2780798867735162,0.16580342973685358,0.4884820408977329,0.28012100611261254
319,0.3042201573345153,0.020025230944156647,0.49202649594160586,0.020646071061491966
320,0.02054397016763687,0.2417822808007847,0.4919101486229587,0.02054804190993309
321,0.569242154679205,0.28790830395225214,0.44382068321514523,0.4190902022826147
322,0.5204411954089943,0.3022313964125936,0.40753007738735114,0.02002563327550888
323,0.49876933986661875,0.2924356133579085,0.3908358292869102,0.37498080014571833
324,0.43912773305354497,0.2473892865714791,0.4135175083643806,0.3365930780329244
325,0.5130979408979676,0.2103441946036695,0.47148344055997327,0.02073587290942669
326,0.7760560362834472,0.02048274129629135,0.5022314334103296,0.44172056360677237
327,0.8728755292898891,0.24805377160168138,0.47547363884186855,0.4695374071771186
328,0.8269333290544467,0.23036946924667076,0.4150761152870558,0.4484466022254042
329,0.7600822773771267,0.1809471968900888,0.3793787553061665,0.3955831141049133
330,0.6023537679824887,0.129049804226323,0.35789110811027247,0.3311946625674054
331,0.02147878147661686,0.09789984944371127,0.35913759517091526,0.2728259210493005
332,0.021177921444177628,0.1156200695843382,0.40221873851677914,0.020649487152695656
333,0.4627424288115268,0.13477655787165907,0.4359756946780782,0.2562387064860442
334,0.3925782541534182,0.12871361268475043,0.44851820997268893,0.2646734090950154
335,0.3335023654227133,0.020256437361240387,0.45068805751759117,0.33281683210436036
336,0.3000999181451187,0.15125689937472414,0.4186967066877999,0.38844591855841126
337,0.28730994288213363,0.14680086367386963,0.38848917990219856,0.3280390510292455
338,0.020587798207998276,0.1268711650345851,0.020821668207645416,0.020762354135513306
339,0.02056235633790493,0.13115338451730335,0.3984900883253136,0.22919135792083653
340,0.3611843380051718,0.1624383359089409,0.02002597227692604,0.2661223374075459
341,0.4044725924613651,0.18870972126754917,0.34809345242418177,0.3258162659607124
342,0.4879692725831802,0.20276996404682626,0.020024359226226807,0.020520128309726715
343,0.020793797448277473,0.20225665491694275,0.3882450691291476,0.42552670334526393
344,0.620118989035159,0.20884831759913053,0.3961192636924445,0.02002556622028351
345,0.6706548530968591,0.17717321820211754,0.02076195739209652,0.36604473587487235
346,0.6423525326733505,0.08118140502672969,0.020777419209480286,0.020024361088871956
347,0.6254960082609049,0.02034200355410576,0.02002595365047455,0.2968122609211123
348,0.6403865879621531,0.061863844537842466,0.020025957375764847,0.31407626214327744
349,0.02122235856950283,0.11386070678673885,0.34464052783143084,0.28891475138714295
350,0.6130920418400715,0.14910063285869102,0.020024359226226807,0.2559451981717159
351,0.6751005812631905,0.02021409198641777,0.020676078274846077,0.02056555077433586
352,0.6407548634585312,0.17353284580912082,0.43123237559753097,0.32111274412280794
353,0.5717596831616341,0.020024819299578667,0.4467418208062021,0.3635772329679805
354,0.02125159651041031,0.21908473358435654,0.020846199244260788,0.4213633119051165
355,0.3145916029241612,0.175005736979542,0.429959665396873,0.3968298854446552
356,0.2825177217139053,0.12682954830203116,0.020025983452796936,0.32961947042577283
357,0.37336226956447405,0.15141316486228984,0.5731059732193476,0.2903390873017465
358,0.4711994964738715,0.020240359008312225,0.6105687137335909,0.2934765691790342
359,0.49652407368827506,0.22311074215849835,0.02112160436809063,0.30049006241990384
360,0.4897368396651474,0.18824136142266612,0.6028924017046855,0.3223077584576126
361,0.0209734458476305,0.1386761696395304,0.48694989776298303,0.34738531559114516
362,0.6333659440371069,0.10863364612720988,0.38705620951647696,0.3291697885135754
363,0.5738595151898028,0.13142507111287172,0.40763987504983706,0.2997063604354966
364,0.021237442269921303,0.14214726362023955,0.48532694929912895,0.29270322320140135
365,0.02112305723130703,0.11567602636671727,0.5295916687962088,0.304713185777129
366,0.3771174625206102,0.10689835595256,0.5344248685049826,0.3426139488568701
367,0.020026080310344696,0.147610797405628,0.02103753201663494,0.02059696614742279
368,0.5254087179297878,0.18208625529645403,0.5139832977309433,0.3236994744004602
369,0.020024361088871956,0.18791424700069595,0.5426028701303713,0.332280703482191
